mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_classifier__estimator;param_classifier__estimator__colsample_bytree;param_classifier__estimator__gamma;param_classifier__estimator__learning_rate;param_classifier__estimator__max_delta_step;param_classifier__estimator__max_depth;param_classifier__estimator__n_estimators;param_classifier__estimator__n_jobs;param_classifier__estimator__objective;param_classifier__estimator__random_state;param_classifier__estimator__reg_alpha;param_classifier__estimator__reg_lambda;param_classifier__estimator__subsample;param_classifier__estimator__tree_method;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;mean_test_score;std_test_score;rank_test_score
144,20952067375183;4,467772063058075;1,404727005958557;0,22948910042604365;"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...)";0.75;0.1;0.01;1.0;7;1000;-1;binary:logistic;42;1.0;1.0;0.75;hist;"{'classifier__estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...), 'classifier__estimator__colsample_bytree': 0.75, 'classifier__estimator__gamma': 0.1, 'classifier__estimator__learning_rate': 0.01, 'classifier__estimator__max_delta_step': 1.0, 'classifier__estimator__max_depth': 7, 'classifier__estimator__n_estimators': 1000, 'classifier__estimator__n_jobs': -1, 'classifier__estimator__objective': 'binary:logistic', 'classifier__estimator__random_state': 42, 'classifier__estimator__reg_alpha': 1.0, 'classifier__estimator__reg_lambda': 1.0, 'classifier__estimator__subsample': 0.75, 'classifier__estimator__tree_method': 'hist'}";0,8324293870823979;0,8324840442975707;0,8325597235185792;0,8322906418438821;0,8323537078613893;0,8326396071407549;0,8327194907629306;0,8326732423500921;0,8326648335477578;0,8326606291465907;0,8325475307551946;0,00014216161561069916;94
138,3713697195053;1,610971517526987;1,5289170026779175;0,235789669003321;"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...)";0.75;0.05;0.01;1.0;7;1000;-1;binary:logistic;42;1.0;0.01;0.75;hist;"{'classifier__estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...), 'classifier__estimator__colsample_bytree': 0.75, 'classifier__estimator__gamma': 0.05, 'classifier__estimator__learning_rate': 0.01, 'classifier__estimator__max_delta_step': 1.0, 'classifier__estimator__max_depth': 7, 'classifier__estimator__n_estimators': 1000, 'classifier__estimator__n_jobs': -1, 'classifier__estimator__objective': 'binary:logistic', 'classifier__estimator__random_state': 42, 'classifier__estimator__reg_alpha': 1.0, 'classifier__estimator__reg_lambda': 0.01, 'classifier__estimator__subsample': 0.75, 'classifier__estimator__tree_method': 'hist'}";0,832463022291735;0,8324798398964035;0,832551314716245;0,832433591483565;0,8323873430707265;0,8326438115419221;0,8328288051932763;0,8324377958847321;0,8326354027395878;0,8325471103150778;0,8325408037133271;0,0001257284676160661;95
141,5964634180069;3,31446729842515;1,421889638900757;0,2637798219446363;"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...)";0.75;1.0;0.01;1.0;7;1000;-1;binary:logistic;42;1.0;1.0;0.75;hist;"{'classifier__estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...), 'classifier__estimator__colsample_bytree': 0.75, 'classifier__estimator__gamma': 1.0, 'classifier__estimator__learning_rate': 0.01, 'classifier__estimator__max_delta_step': 1.0, 'classifier__estimator__max_depth': 7, 'classifier__estimator__n_estimators': 1000, 'classifier__estimator__n_jobs': -1, 'classifier__estimator__objective': 'binary:logistic', 'classifier__estimator__random_state': 42, 'classifier__estimator__reg_alpha': 1.0, 'classifier__estimator__reg_lambda': 1.0, 'classifier__estimator__subsample': 0.75, 'classifier__estimator__tree_method': 'hist'}";0,8322990506462165;0,8324083650765621;0,8324756354952364;0,8326690379489249;0,8322485978322107;0,8326354027395878;0,832849827199112;0,8325639279197464;0,8325765411232479;0,8326690379489249;0,832539542392977;0,00017456924774101638;96
15,577005171775818;0,4007390445614424;0,3985483407974243;0,03408576972529945;"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...)";0.75;1.0;0.1;1.0;;100;-1;binary:logistic;42;1.0;1.0;0.75;hist;"{'classifier__estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...), 'classifier__estimator__colsample_bytree': 0.75, 'classifier__estimator__gamma': 1.0, 'classifier__estimator__learning_rate': 0.1, 'classifier__estimator__max_delta_step': 1.0, 'classifier__estimator__max_depth': None, 'classifier__estimator__n_estimators': 100, 'classifier__estimator__n_jobs': -1, 'classifier__estimator__objective': 'binary:logistic', 'classifier__estimator__random_state': 42, 'classifier__estimator__reg_alpha': 1.0, 'classifier__estimator__reg_lambda': 1.0, 'classifier__estimator__subsample': 0.75, 'classifier__estimator__tree_method': 'hist'}";0,8308947806563911;0,8312437459532639;0,8311806799357567;0,8314623748139552;0,8312227239474281;0,8310503434995754;0,8312689723602668;0,8313446515812752;0,8310797743077454;0,8313236295754396;0,8312071676631098;0,00015559749722588646;97
15,73579511642456;0,6448730031018274;0,37970452308654784;0,0434020856806585;"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...)";0.75;1.0;0.1;1.0;;100;-1;binary:logistic;42;0;0.01;0.75;hist;"{'classifier__estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...), 'classifier__estimator__colsample_bytree': 0.75, 'classifier__estimator__gamma': 1.0, 'classifier__estimator__learning_rate': 0.1, 'classifier__estimator__max_delta_step': 1.0, 'classifier__estimator__max_depth': None, 'classifier__estimator__n_estimators': 100, 'classifier__estimator__n_jobs': -1, 'classifier__estimator__objective': 'binary:logistic', 'classifier__estimator__random_state': 42, 'classifier__estimator__reg_alpha': 0, 'classifier__estimator__reg_lambda': 0.01, 'classifier__estimator__subsample': 0.75, 'classifier__estimator__tree_method': 'hist'}";0,831037730296074;0,8312521547555981;0,8309326202668954;0,8311386359240853;0,8312269283485954;0,8314497616104538;0,8312353371509296;0,8311428403252524;0,8314161264011167;0,8311638623310882;0,8311995997410089;0,0001483057442585261;98
15,273691177368164;0,6901842589804079;0,37623937129974366;0,028321077108934282;"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...)";0.75;0.05;0.1;1.0;;100;-1;binary:logistic;42;0;0.01;0.75;hist;"{'classifier__estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...), 'classifier__estimator__colsample_bytree': 0.75, 'classifier__estimator__gamma': 0.05, 'classifier__estimator__learning_rate': 0.1, 'classifier__estimator__max_delta_step': 1.0, 'classifier__estimator__max_depth': None, 'classifier__estimator__n_estimators': 100, 'classifier__estimator__n_jobs': -1, 'classifier__estimator__objective': 'binary:logistic', 'classifier__estimator__random_state': 42, 'classifier__estimator__reg_alpha': 0, 'classifier__estimator__reg_lambda': 0.01, 'classifier__estimator__subsample': 0.75, 'classifier__estimator__tree_method': 'hist'}";0,8312269283485954;0,8310209126914053;0,830920007063394;0,8312563591567653;0,8310461390984082;0,8310839787089125;0,831483396819791;0,8314245352034509;0,8311218183194168;0,8314035131976153;0,8311987588607754;0,00018158973642683175;99
15,34593632221222;0,7043052834344546;0,37386507987976075;0,02789831170867549;"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...)";0.75;1.0;0.1;1.0;;100;-1;binary:logistic;42;1.0;0.01;0.75;hist;"{'classifier__estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...), 'classifier__estimator__colsample_bytree': 0.75, 'classifier__estimator__gamma': 1.0, 'classifier__estimator__learning_rate': 0.1, 'classifier__estimator__max_delta_step': 1.0, 'classifier__estimator__max_depth': None, 'classifier__estimator__n_estimators': 100, 'classifier__estimator__n_jobs': -1, 'classifier__estimator__objective': 'binary:logistic', 'classifier__estimator__random_state': 42, 'classifier__estimator__reg_alpha': 1.0, 'classifier__estimator__reg_lambda': 0.01, 'classifier__estimator__subsample': 0.75, 'classifier__estimator__tree_method': 'hist'}";0,8308863718540568;0,8310755699065782;0,8311806799357567;0,8313908999941139;0,831067161104244;0,8312101107439267;0,8312143151450939;0,8310040950867368;0,8315212364302952;0,8312647679590995;0,8311815208159901;0,00017634242902885594;100
15,539430236816406;0,8066302581416118;0,3930967330932617;0,03185326783164706;"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...)";0.75;1.0;0.1;1.0;;100;-1;binary:logistic;42;0;1.0;0.75;hist;"{'classifier__estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...), 'classifier__estimator__colsample_bytree': 0.75, 'classifier__estimator__gamma': 1.0, 'classifier__estimator__learning_rate': 0.1, 'classifier__estimator__max_delta_step': 1.0, 'classifier__estimator__max_depth': None, 'classifier__estimator__n_estimators': 100, 'classifier__estimator__n_jobs': -1, 'classifier__estimator__objective': 'binary:logistic', 'classifier__estimator__random_state': 42, 'classifier__estimator__reg_alpha': 0, 'classifier__estimator__reg_lambda': 1.0, 'classifier__estimator__subsample': 0.75, 'classifier__estimator__tree_method': 'hist'}";0,8310125038890711;0,8311554535287539;0,8310040950867368;0,8311764755345896;0,831067161104244;0,8311554535287539;0,8314329440057853;0,831336242778941;0,8313320383777738;0,8310461390984082;0,8311718506933058;0,000142024770997386;101
15,625873780250549;0,24623779184246092;0,3795924186706543;0,04560909154736948;"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...)";0.75;0.1;0.1;1.0;;100;-1;binary:logistic;42;0;0.01;0.75;hist;"{'classifier__estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...), 'classifier__estimator__colsample_bytree': 0.75, 'classifier__estimator__gamma': 0.1, 'classifier__estimator__learning_rate': 0.1, 'classifier__estimator__max_delta_step': 1.0, 'classifier__estimator__max_depth': None, 'classifier__estimator__n_estimators': 100, 'classifier__estimator__n_jobs': -1, 'classifier__estimator__objective': 'binary:logistic', 'classifier__estimator__random_state': 42, 'classifier__estimator__reg_alpha': 0, 'classifier__estimator__reg_lambda': 0.01, 'classifier__estimator__subsample': 0.75, 'classifier__estimator__tree_method': 'hist'}";0,831247950354431;0,831130227121751;0,8309031894587254;0,8311596579299211;0,8310503434995754;0,8312437459532639;0,8312521547555981;0,8311638623310882;0,8313572647847767;0,831189088738091;0,8311697484927223;0,00011871311153063235;102
15,723867440223694;0,2713026146747284;0,37884385585784913;0,025620609347278805;"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...)";0.75;0.1;0.1;1.0;;100;-1;binary:logistic;42;1.0;1.0;0.75;hist;"{'classifier__estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...), 'classifier__estimator__colsample_bytree': 0.75, 'classifier__estimator__gamma': 0.1, 'classifier__estimator__learning_rate': 0.1, 'classifier__estimator__max_delta_step': 1.0, 'classifier__estimator__max_depth': None, 'classifier__estimator__n_estimators': 100, 'classifier__estimator__n_jobs': -1, 'classifier__estimator__objective': 'binary:logistic', 'classifier__estimator__random_state': 42, 'classifier__estimator__reg_alpha': 1.0, 'classifier__estimator__reg_lambda': 1.0, 'classifier__estimator__subsample': 0.75, 'classifier__estimator__tree_method': 'hist'}";0,8310040950867368;0,8310125038890711;0,831130227121751;0,8311218183194168;0,8312731767614339;0,8312731767614339;0,8312521547555981;0,831218519546261;0,8312143151450939;0,8311806799357567;0,8311680667322554;9,416356922828059e-05;103
15,118227243423462;0,5402382310407919;0,3794274091720581;0,03820784931482317;"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...)";0.75;0.05;0.1;1.0;;100;-1;binary:logistic;42;0;1.0;0.75;hist;"{'classifier__estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...), 'classifier__estimator__colsample_bytree': 0.75, 'classifier__estimator__gamma': 0.05, 'classifier__estimator__learning_rate': 0.1, 'classifier__estimator__max_delta_step': 1.0, 'classifier__estimator__max_depth': None, 'classifier__estimator__n_estimators': 100, 'classifier__estimator__n_jobs': -1, 'classifier__estimator__objective': 'binary:logistic', 'classifier__estimator__random_state': 42, 'classifier__estimator__reg_alpha': 0, 'classifier__estimator__reg_lambda': 1.0, 'classifier__estimator__subsample': 0.75, 'classifier__estimator__tree_method': 'hist'}";0,8309788686797339;0,8309830730809011;0,8312395415520968;0,8312605635579324;0,8309620510750654;0,8309410290692296;0,831395104395281;0,831130227121751;0,8312857899649353;0,831336242778941;0,8311512491275866;0,00016430550163319983;104
15,301788496971131;0,6269456057407353;0,3865400552749634;0,022890885187501108;"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...)";0.75;0.05;0.1;1.0;;100;-1;binary:logistic;42;1.0;0.01;0.75;hist;"{'classifier__estimator': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=0.75, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, gamma=0.05,
              gpu_id=None, grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=0.2, max_bin=None,
              max_cat_to_onehot=None, max_delta_step=1.0, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, n_estimators=1000, n_jobs=-1,
              num_parallel_tree=None, predictor=None, random_state=42,
              reg_alpha=0, reg_lambda=1.0, ...), 'classifier__estimator__colsample_bytree': 0.75, 'classifier__estimator__gamma': 0.05, 'classifier__estimator__learning_rate': 0.1, 'classifier__estimator__max_delta_step': 1.0, 'classifier__estimator__max_depth': None, 'classifier__estimator__n_estimators': 100, 'classifier__estimator__n_jobs': -1, 'classifier__estimator__objective': 'binary:logistic', 'classifier__estimator__random_state': 42, 'classifier__estimator__reg_alpha': 1.0, 'classifier__estimator__reg_lambda': 0.01, 'classifier__estimator__subsample': 0.75, 'classifier__estimator__tree_method': 'hist'}";0,8310082994879039;0,8311260227205839;0,8309284158657283;0,8309872774820682;0,831100796313581;0,8311176139182497;0,8314455572092867;0,8311218183194168;0,831365673587111;0,8311596579299211;0,8311361132833852;0,0001524894050070136;105
